record_id,record_type,decision,assembly_score,band,slot_families,slot_assignments,declared_routes,title,source_identity,external_paper_title,external_paper_year,external_paper_venue,external_paper_doi
ARCHIVE-0099,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;fold_action;bridge_action;enumeration_action;residual_action,06;16;26;36;03;13;23;33;07;17;27;37;01;11;21;31;02;12;22;32,48;58;68;78;41;51;61;71;46;56;66;76;47;57;67;77;42;52;62;72;43;53;63;73,rule30-complete-package-v1.0.0.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\Kimi_Agent_Rule30InvariantProof(2)_5ae5699e3eff\deploy-pkg\rule30-complete-package-v1.0.0.zip,,,,
ARCHIVE-0100,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;bridge_action;closure_lift;fold_action,06;16;26;36;01;11;21;31;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37,Paper1_Master_Braided_Foundation_Package.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\05_reports_and_refs\Paper1_Master_Braided_Foundation_Package.zip,,,,
ARCHIVE-0101,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;03;13;23;33,Paper1_Master_Braided_Foundation_Package.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\05_reports_and_refs\Paper1_Master_Braided_Foundation_Package.zip,,,,
ARCHIVE-0102,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;bridge_action;closure_lift;fold_action,06;16;26;36;01;11;21;31;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37,Paper1_Master_Braided_Foundation_Package.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_ReForge_Session_Master_v0_2_09807167e10c\ForgeFactory_ReForge_Session_Master_v0_2\05_reports_and_refs\Paper1_Master_Braided_Foundation_Package.zip,,,,
ARCHIVE-0103,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,FLCR_05_Lattice_Forge_System.zip,D:\CQE_CMPLX\papers\packages\FLCR_05_Lattice_Forge_System.zip,,,,
ARCHIVE-0104,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,Papers00_10_CQE_MasterTransport_v2_3_Package.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers00_10_CQE_MasterTransport_v2_3_Package.zip,,,,
ARCHIVE-0105,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,Papers00_10_CQE_MasterTransport_v2_3_Package.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers00_10_CQE_MasterTransport_v2_3_Package.zip,,,,
ARCHIVE-0106,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,Papers00_10_CQE_MasterTransport_v2_3_Package.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\CQE_Layer2_Papers11_20_MethodsProduction_v0_2_Package_1d605c9b70ad\CQE_Layer2_Papers11_20_MethodsProduction_v0_2\source_refs\Papers00_10_CQE_MasterTransport_v2_3_Package.zip,,,,
ARCHIVE-0107,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,Papers00_10_CQE_MasterTransport_v2_3_Package.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_ReForge_Session_Master_v0_2_09807167e10c\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers00_10_CQE_MasterTransport_v2_3_Package.zip,,,,
ARCHIVE-0108,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,bridge_action;enumeration_action;ledger_action;fold_action;boundary_action,07;17;27;37;01;11;21;31;06;16;26;36;03;13;23;33;04;14;24;34,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;05;15;25;35,Barker_Market_Engine_v4.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\Barker_Market_Engine_v4.zip,,,,
ARCHIVE-0109,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,bridge_action;enumeration_action;fold_action;terminal_action;ledger_action,07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;03;13;23;33;05;15;25;35,Barker_Market_Engine_v4.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\Barker_Market_Engine_v4.zip,,,,
ARCHIVE-0110,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;closure_lift;fold_action,06;16;26;36;07;17;27;37;01;11;21;31;00;10;20;30;03;13;23;33,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37,Papers01_20_EnMasse_Refinement_v0_1_Package.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers01_20_EnMasse_Refinement_v0_1_Package.zip,,,,
ARCHIVE-0111,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;03;13;23;33,Papers01_20_EnMasse_Refinement_v0_1_Package.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers01_20_EnMasse_Refinement_v0_1_Package.zip,,,,
ARCHIVE-0112,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;closure_lift;fold_action,06;16;26;36;07;17;27;37;01;11;21;31;00;10;20;30;03;13;23;33,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37,Papers01_20_EnMasse_Refinement_v0_1_Package.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_ReForge_Session_Master_v0_2_09807167e10c\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers01_20_EnMasse_Refinement_v0_1_Package.zip,,,,
ARCHIVE-0113,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;ledger_action;terminal_action;bridge_action,01;11;21;31;03;13;23;33;06;16;26;36;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;02;12;22;32;03;13;23;33;05;15;25;35;07;17;27;37,Barker_Rule30_Market_Engine.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\Barker_Rule30_Market_Engine.zip,,,,
ARCHIVE-0114,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33;05;15;25;35,Barker_Rule30_Market_Engine.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\Barker_Rule30_Market_Engine.zip,,,,
ARCHIVE-0115,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,48;58;68;78;41;51;61;71;46;56;66;76;47;57;67;77;42;52;62;72;43;53;63;73;45;55;65;75,lib-forge.zip,D:\CQE_CMPLX\git-hosted-roots\CQECMPLX-Production\archive\stale-review\2026-06-27\production\lib-forge.zip,,,,
ARCHIVE-0116,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;closure_lift,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;00;10;20;30,08;18;28;38;01;11;21;31;02;12;22;32;03;13;23;33,ForgeFactory_v0_3_package.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\02_forgefactory_and_engines\ForgeFactory_v0_3_package.zip,,,,
ARCHIVE-0117,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,ForgeFactory_v0_3_package.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\02_forgefactory_and_engines\ForgeFactory_v0_3_package.zip,,,,
ARCHIVE-0118,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,ForgeFactory_v0_3_package.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_ReForge_Session_Master_v0_2_09807167e10c\ForgeFactory_ReForge_Session_Master_v0_2\02_forgefactory_and_engines\ForgeFactory_v0_3_package.zip,,,,
ARCHIVE-0119,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;closure_lift,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;00;10;20;30,08;18;28;38;01;11;21;31;02;12;22;32;03;13;23;33,ForgeFactory_v0_2_package.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\02_forgefactory_and_engines\ForgeFactory_v0_2_package.zip,,,,
ARCHIVE-0120,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,ForgeFactory_v0_2_package.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\02_forgefactory_and_engines\ForgeFactory_v0_2_package.zip,,,,
ARCHIVE-0121,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,ForgeFactory_v0_2_package.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_ReForge_Session_Master_v0_2_09807167e10c\ForgeFactory_ReForge_Session_Master_v0_2\02_forgefactory_and_engines\ForgeFactory_v0_2_package.zip,,,,
ARCHIVE-0122,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;06;16;26;36;01;11;21;31;07;17;27;37;02;12;22;32;03;13;23;33,CMPLX-Manny-main.zip,D:\CQE_CMPLX\kernel\staging\papers\suite81_claude_codex_memory\Repo zips\CMPLX-Manny-main.zip,,,,
ARCHIVE-0123,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;fold_action;bridge_action;enumeration_action;residual_action,06;16;26;36;03;13;23;33;07;17;27;37;01;11;21;31;02;12;22;32,08;18;28;38;06;16;26;36;01;11;21;31;07;17;27;37;02;12;22;32;03;13;23;33,CMPLX-Manny-main.zip,D:\CQE_CMPLX\_memory\claude-codex\Repo zips\CMPLX-Manny-main.zip,,,,
ARCHIVE-0124,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;fold_action;bridge_action;enumeration_action;residual_action,06;16;26;36;03;13;23;33;07;17;27;37;01;11;21;31;02;12;22;32,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,products.zip,D:\CQE_CMPLX\git-hosted-roots\CQECMPLX-Production\archive\stale-review\2026-06-27\production\products.zip,,,,
ARCHIVE-0125,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;bridge_action;fold_action;carrier_action;ledger_action,01;11;21;31;07;17;27;37;03;13;23;33;05;15;25;35;06;16;26;36,08;18;28;38;01;11;21;31;05;15;25;35;07;17;27;37,Barker_Geometric_Predictor.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\Barker_Geometric_Predictor.zip,,,,
ARCHIVE-0126,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,bridge_action;enumeration_action;fold_action;terminal_action;ledger_action,07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;03;13;23;33;05;15;25;35,Barker_Geometric_Predictor.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\Barker_Geometric_Predictor.zip,,,,
ARCHIVE-0127,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,Papers01_20_Refinement_WorkPass_v0_2_Package.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers01_20_Refinement_WorkPass_v0_2_Package.zip,,,,
ARCHIVE-0128,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,Papers01_20_Refinement_WorkPass_v0_2_Package.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers01_20_Refinement_WorkPass_v0_2_Package.zip,,,,
ARCHIVE-0129,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,Papers01_20_Refinement_WorkPass_v0_2_Package.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_ReForge_Session_Master_v0_2_09807167e10c\ForgeFactory_ReForge_Session_Master_v0_2\01_papers\Papers01_20_Refinement_WorkPass_v0_2_Package.zip,,,,
ARCHIVE-0130,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,bridge_action;enumeration_action;ledger_action;fold_action;boundary_action,07;17;27;37;01;11;21;31;06;16;26;36;03;13;23;33;04;14;24;34,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;05;15;25;35,Barker_Peer_Review_Submission_Suite_Expanded.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\Barker_Peer_Review_Submission_Suite_Expanded.zip,,,,
ARCHIVE-0131,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;closure_lift;fold_action,06;16;26;36;07;17;27;37;01;11;21;31;00;10;20;30;03;13;23;33,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;05;15;25;35,Barker_Peer_Review_Submission_Suite_Expanded.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\05_reports_and_refs\Barker_Peer_Review_Submission_Suite_Expanded.zip,,,,
ARCHIVE-0132,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,bridge_action;enumeration_action;fold_action;terminal_action;ledger_action,07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;03;13;23;33;05;15;25;35,Barker_Peer_Review_Submission_Suite_Expanded.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\Barker_Peer_Review_Submission_Suite_Expanded.zip,,,,
ARCHIVE-0133,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;03;13;23;33;05;15;25;35,Barker_Peer_Review_Submission_Suite_Expanded.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\05_reports_and_refs\Barker_Peer_Review_Submission_Suite_Expanded.zip,,,,
ARCHIVE-0134,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;closure_lift;fold_action,06;16;26;36;07;17;27;37;01;11;21;31;00;10;20;30;03;13;23;33,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;05;15;25;35,Barker_Peer_Review_Submission_Suite_Expanded.zip,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_ReForge_Session_Master_v0_2_09807167e10c\ForgeFactory_ReForge_Session_Master_v0_2\05_reports_and_refs\Barker_Peer_Review_Submission_Suite_Expanded.zip,,,,
ARCHIVE-0135,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,CMPLX-Kernel_CuratedRepoForms_20260608T102938.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_CuratedRepoForms_20260608T102938.zip,,,,
ARCHIVE-0136,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;ledger_action;terminal_action;residual_action,01;11;21;31;03;13;23;33;06;16;26;36;08;18;28;38;02;12;22;32,08;18;28;38;06;16;26;36;01;11;21;31;02;12;22;32;03;13;23;33,cqekernel_crystal_chains_v1.zip,D:\CQE_CMPLX\unpack-and-bind\cqekernel_crystal_chains_v1.zip,,,,
ARCHIVE-0137,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;ledger_action;terminal_action;bridge_action,01;11;21;31;03;13;23;33;06;16;26;36;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;02;12;22;32;03;13;23;33;05;15;25;35;07;17;27;37,CMPLX_Kernel_v2_FULL.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX_Kernel_v2_FULL.zip,,,,
ARCHIVE-0138,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;ledger_action;terminal_action;bridge_action,01;11;21;31;03;13;23;33;06;16;26;36;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;02;12;22;32;03;13;23;33;05;15;25;35;07;17;27;37,CMPLX_Kernel_v2_FULL.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CMPLX-Kernel-seed\CMPLX_Kernel_v2_FULL.zip,,,,
ARCHIVE-0139,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33;05;15;25;35,CMPLX_Kernel_v2_FULL.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CMPLX-Kernel-seed\CMPLX_Kernel_v2_FULL.zip,,,,
ARCHIVE-0140,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,bridge_action;enumeration_action;ledger_action;fold_action;boundary_action,07;17;27;37;01;11;21;31;06;16;26;36;03;13;23;33;04;14;24;34,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;05;15;25;35,Barker_Peer_Review_Submission_Suite.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\Barker_Peer_Review_Submission_Suite.zip,,,,
ARCHIVE-0141,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,bridge_action;enumeration_action;fold_action;terminal_action;ledger_action,07;17;27;37;01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;03;13;23;33;05;15;25;35,Barker_Peer_Review_Submission_Suite.zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\Barker_Peer_Review_Submission_Suite.zip,,,,
ARCHIVE-0142,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;bridge_action;closure_lift;fold_action,06;16;26;36;01;11;21;31;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37,Papers0_10_Full_Master_NotebookLM_Package.zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\ForgeFactory_ReForge_Session_Master_v0_2\ForgeFactory_ReForge_Session_Master_v0_2\05_reports_and_refs\Papers0_10_Full_Master_NotebookLM_Package.zip,,,,
